Block,Timestamp,st_yeth_crvusd_with_chainlink,st_yeth_crvusd_no_chainlink,eth_crvusd
18959648,1704684611,2220.20566728584240672141473651066708671431958574241708740718991801702711029151,2224.18830001347106214729290404836343449729090227038901011116181359416299904942,2181.89083513507384903037397772462471128665513308673561988210894048695361420530
18959776,1704686147,2231.31220525409561420615109139044094598622078407962399393761336608694141460021,2222.75566008896078067021688507358799203815610484761534056560250293372904127781,2192.82656059846182458161715242367170405817751132360067870735761998827637096597
18959904,1704687707,2231.12615377615276622067745879301637151518763695850191943194281780787542737488,2226.02439045784324778115629189420280985363077092343587336304627000716973109166,2192.82656059846182458161715242367170405817751132360067870735761998827637096597
18960032,1704689267,2231.32580998389184277889156073372358000893397473304740654106293821792652096059,2226.22868608397221043695701279447694589683278493327047550270218828557804798568,2192.82656059846182458161715242367170405817751132360067870735761998827637096597
18960160,1704690851,2236.40890899209152128051632867992760612914162209807026325792717524483706813077,2229.14977822246493459774743340168436881110617816845928783385665668982524113024,2197.44775457634989152147240282471782234375895700172053453450768074947524191825
18960288,1704692459,2236.62070626543374314237724600303052565944768392640948752659659894984761696297,2229.26300544427597225207032007696392781764477014053987146586143382438405716300,2197.44775457634989152147240282471782234375895700172053453450768074947524191825
18960416,1704694007,2237.22380805904636505469734397049544058443269092076940791955489676774214153590,2232.30519060886780721659725138257289916289517356559098008564556301190673924972,2197.92968425252032367602817539967801480868612023288457038645074727957462369552
18960544,1704695555,2261.22718128750269548152300777927066656235488671066803263256932402381511680496,2243.54236990989689991722389005690487031776902854765224056132029374946929138729,2221.44795431795713058382894388423136885877204093221565655918519667926602196209
18960672,1704697115,2253.33670007027259689290134218892537727305693300640569809965436426893583202560,2255.29632473724097695921152019806805682347165576881521663087848979747118555783,2213.65885303785939173104154920506811344847168162838232514134676976490415828738
18960800,1704698675,2264.90601897132692592135256591779534956342688133112098410029938051178620319953,2260.79962228733807436461848792638108939786908568188726066673311621672350910515,2225.00209379097277363552421039023852592794400289202721307104116490577670552741
18960928,1704700235,2264.92049865568839109574601632308781049612165090781938644870247773101246910889,2262.85213504458289936880027157320564277471069386398998245606133031564152302937,2225.00209379097277363552421039023852592794400289202721307104116490577670552741
18961056,1704701771,2265.27932898246467282194987529370453422318874357183016133948811705889481077840,2263.64299964466176108579183976131691784379698928041911712004778270207888040359,2225.34496237792958566704879539726679182100279249149602782871010382952643474495
18961184,1704703319,2265.28675650781971980916051983403190400418438484500365321877969925889568266080,2270.15755324430912846317479238556707876679920896384393611752003334576370730670,2225.34496237792958566704879539726679182100279249149602782871010382952643474495
18961312,1704704867,2266.43568619228583837325147352424451641282087338845792704286529056055990806397,2270.62785905231427507287176649538116399416666548681790180488691312087998537362,2226.46767291265044149456895178007141705202373137147444785309180332922617216610
18961440,1704706439,2266.44108192143945723802428544554928803883196802314600948018860363008365595823,2266.90872935793820708259563658895869800788348330898948687071428651312593514638,2226.46767291265044149456895178007141705202373137147444785309180332922617216610
18961568,1704707987,2249.90738491364285542344552793562156705594609282943878854845371241433440934395,2261.12618064540501943200370880233792736030918990832439082469038741768314689958,2210.22619423180367111450585487772475774565874585016530721042395723783153853461
18961696,1704709547,2261.26067328064138315724985128793201448047550653868892338400207578039720182716,2254.82989982633898440683288138337621389602648464820899438918905262752740809920,2221.37463656484926010333289812088749370174772055856071533202033409371979438327
18961824,1704711083,2261.26517116544940395061858045409467939245045086168860982828952675772716363208,2260.92744267622705273635336450913656199414347260661737601837302974669016958048,2221.37463656484926010333289812088749370174772055856071533202033409371979438327
18961952,1704712679,2269.61828403669304120026354795354833637912442088194346884525460817123670241353,2265.84855987849625229852679803158642885879329967733536632563728705278449749936,2229.57585551378909768916995084019858210765915589610887765071861616885954824148
18962080,1704714275,2269.62438894840418282157870595893949364754842247412414513818987665072526233023,2266.10262149874751014199785149596790009894793981627755713498566147829050871756,2229.57585551378909768916995084019858210765915589610887765071861616885954824148
18962208,1704715811,2297.30073679413409920481640124236364523031984912459668155363490372717992807985,2279.85649471852089689882327708863350791359828347377800976158767684449637097559,2256.75947894657542669299466903263796267041515516363962957109228311318795437177
18962336,1704717395,2298.43920569959211470500365674175464453092232068311047279055833117544327594594,2296.14994909955360013286814292790428075986170511465669471030030787619414625373,2257.87336674176506984109484367476024780522543609592410391072741464212108482469
18962464,1704718943,2304.29899618869979568949531844726270599673454158335558117854802050471162039422,2297.35211161182900286284891515343968881915436798717913737880761993098704375210,2263.62534287983986422571999927621299515155730786163220991407549968685409249188
18962592,1704720503,2315.99451920091206532991738023145946661311480595833045492894212124101186636563,2305.35426903756985250410949466901968446484088151308207395321038382867944585059,2275.10997951540739580885513390094598741476835369954535153247544568090057428138
18962720,1704722111,2304.21927808721814204507079856172290100894761879630901792189908557475727912016,2308.34050592113929722232429552086929658197629619320564711415817046351433680612,2263.53805032606274483138208418909193568342252587801110172835355470792988784512
18962848,1704723671,2306.26675768640920897674370177818061276579948208199115054066171446187253709189,2308.24612080051501810015305262460781735960250470798770823862208882086385232667,2265.54495675047562038603914093284281859904143433538923451652203379787235628069
18962976,1704725231,2306.27126136656393214258559618300152101759399855788727282225626986857694195641,2306.39651328391034895439692282537591796110451564562185513359039210056345902562,2265.54495675047562038603914093284281859904143433538923451652203379787235628069
18963104,1704726767,2302.59412521020066637089694935613023425066239184064519019984022130441948115838,2304.27241844393301804315942135134714122078094559495495872702672030308455570901,2261.92840607894111981805373863342323169201509596141665220659812302391220976842
18963232,1704728339,2302.59865581686231987698801793952877065611271833730243073632399804713342945646,2305.25637133658031374127155813295839823644894526141652082940845765247296534018,2261.92840607894111981805373863342323169201509596141665220659812302391220976842
